de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1437,ITFG2-AS1,-0.1456678678766944,1.0,1.0,-0.0,-0.0,NS,0.0,0.1456678678766944,0.0,2.0792079207920793,-2.0792079207920793,-0.14586530670603767,0,0,0
1438,IRX1,-0.07099777858514696,1.0,1.0,-0.0,-0.0,NS,0.0,0.07099777858514696,0.0,1.0396039603960396,-1.0396039603960396,-0.10248590744408347,0,0,0
1439,IRF8,0.4237557375169335,1.0,1.0,-0.0,-0.0,NS,0.4567132622473658,0.03295752473043228,6.25,0.4455445544554455,5.804455445544555,0.8200441266986386,0,0,0
1440,IRAK3,-0.06097097926113035,1.0,1.0,-0.0,-0.0,NS,0.0,0.06097097926113035,0.0,0.8415841584158417,-0.8415841584158417,-0.0921408954921815,0,0,0
1441,CLCA4,-0.1669524451861362,1.0,1.0,-0.0,-0.0,NS,0.0,0.1669524451861362,0.0,2.376237623762376,-2.376237623762376,-0.15584078220844297,0,0,0
1442,CIITA,-0.0986026480828849,1.0,1.0,-0.0,-0.0,NS,0.0,0.0986026480828849,0.0,1.3366336633663367,-1.3366336633663367,-0.11635724161534053,0,0,0
1443,CHST6,-0.2185032204408447,1.0,1.0,-0.0,-0.0,NS,0.0,0.2185032204408447,0.0,3.1683168316831685,-3.1683168316831685,-0.18061666322596823,0,0,0
1444,TUBB6,-0.03614663267950753,1.0,1.0,-0.0,-0.0,NS,0.0,0.03614663267950753,0.0,0.49504950495049505,-0.49504950495049505,-0.07071942747685285,0,0,0
1445,KCNE1,-0.04821949676206215,1.0,1.0,-0.0,-0.0,NS,0.0,0.04821949676206215,0.0,0.6930693069306931,-0.6930693069306931,-0.08341635030412171,0,0,0
1446,ITGBL1,-0.1389763003100345,1.0,1.0,-0.0,-0.0,NS,0.0,0.1389763003100345,0.0,1.9801980198019802,-1.9801980198019802,-0.14214782245632393,0,0,0
1447,ITGB5,-0.3677376671540931,1.0,1.0,-0.0,-0.0,NS,0.0,0.3677376671540931,0.0,5.198019801980198,-5.198019801980198,-0.23361397029593445,0,0,0
1448,ITGB4,0.3132584338018516,1.0,1.0,-0.0,-0.0,NS,0.4737282398265607,0.16046980602470914,6.25,2.2277227722772275,4.022277227722773,0.29091953458373077,0,0,0
1449,KANK2,-0.09473668432341047,1.0,1.0,-0.0,-0.0,NS,0.0,0.09473668432341047,0.0,1.3366336633663367,-1.3366336633663367,-0.11641924241994837,0,0,0
1450,IZUMO4,-0.2702681255085029,1.0,1.0,-0.0,-0.0,NS,0.0,0.2702681255085029,0.0,3.7128712871287126,-3.7128712871287126,-0.19643254676010802,0,0,0
1451,ITPRID1,-0.065407952657818,1.0,1.0,-0.0,-0.0,NS,0.0,0.065407952657818,0.0,0.8415841584158417,-0.8415841584158417,-0.09181629640963546,0,0,0
1452,ITPR2,-0.6823631739261309,0.7468644244877349,1.0,0.1267582268869311,-0.0,NS,3.063168231754094,3.7455314056802247,37.5,47.97029702970297,-10.47029702970297,-0.1736857812533841,0,0,0
1453,KCNH7,-0.19708765126380268,1.0,1.0,-0.0,-0.0,NS,0.0,0.19708765126380268,0.0,2.722772277227723,-2.722772277227723,-0.16703987237139414,0,0,0
