de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
13,PDZRN4,6.843594129389008,2.40352229767097e-289,2.7387504076092897e-287,288.61915184452977,286.562447544795,UP,7.212533803155349,0.368939673766341,86.5482233502538,4.689403166869671,81.85882018338414,3.446311755440305,1,1,0
14,SORCS3,6.426790956374024,0.0,0.0,300.0,300.0,UP,6.491737388130879,0.06494643175685554,83.24873096446701,0.9135200974421437,82.33521086702487,4.457348175509,1,1,0
15,KCNIP1,6.394649062431922,1.259946673052119e-295,1.6045791453869634e-293,294.8996443889919,292.79463882952865,UP,6.639997821652603,0.24534875922068125,84.01015228426397,3.1668696711327646,80.84328261313121,3.5701458858339072,1,1,0
16,CSMD2,6.545108965072938,2.0598154443065745e-287,2.229750218461867e-285,286.68617168987834,284.65174378485295,UP,6.985289666523081,0.4401807014501432,88.57868020304569,5.9683313032886725,82.61034889975701,3.3757046420463253,1,1,0
17,NTRK3,6.989120158787681,2.089244303787133e-268,1.884672465707976e-266,267.68001077323987,265.7247641142621,UP,7.791014662803076,0.8018945040153952,95.17766497461929,10.353227771010962,84.82443720360833,3.069381107100506,1,1,0
18,STK32A,6.12228460068738,8.065065736631734e-307,1.343143639985208e-304,299.9999996497388,299.99994167192995,UP,6.2649445358168085,0.14265993512942793,81.7258883248731,1.8879415347137638,79.83794679015934,3.7844984658452017,1,1,0
19,BRINP3,7.329955097566042,3.229454931101107e-252,2.4109551468392747e-250,251.49087077190754,249.6178108691171,UP,8.929214628955531,1.5992595313894893,98.47715736040608,19.97563946406821,78.50151789633787,2.494052013569673,1,1,0
20,LINC00511,6.784543692265034,1.6898513967651515e-262,1.4634113095986213e-260,261.7721514849736,259.83463359295627,UP,7.714238044337061,0.929694352072027,94.67005076142132,12.545676004872108,82.12437475654922,2.8631357775156863,1,1,0
21,HECW1,5.925930920640461,7.038857775906236e-297,9.524454428023126e-295,296.1524361146879,294.02115943586165,UP,6.066113471185288,0.1401825505448266,79.44162436548223,1.8879415347137638,77.55368283076847,3.580594383343677,1,1,0
22,CALCRL,5.738158272248601,1.5707782501546775e-303,2.429096365417769e-301,299.99931835489025,299.90556044479183,UP,5.7861161007884965,0.04795782853989578,75.88832487309645,0.6699147381242387,75.21841013497222,3.697761316770758,1,1,0
23,FERMT1,5.698801946923362,2.794148850948691e-299,4.032888174869278e-297,298.53847913614607,296.39427614521856,UP,5.77635061737772,0.07754867045435783,76.90355329949239,1.0353227771010962,75.86823052239129,3.6215293170126333,1,1,0
24,SEMA5A,6.938761000470981,5.122373076793452e-244,2.997280462502115e-242,243.29052879383084,241.52327261720845,UP,8.5224506284549,1.583689627983919,97.20812182741116,20.95006090133983,76.25806092607134,2.4250230773194663,1,1,0
25,CHST9,5.674484285579042,2.3568269425151147e-282,2.429776347878678e-280,281.62767230575315,279.6144336997977,UP,5.779841252394069,0.10535696681502743,74.36548223350253,1.46163215590743,72.90385007759511,3.322218819689703,1,1,0
26,ADAMTS17,6.636800979189459,4.6105907217089506e-241,2.6268233980262837e-239,240.33624342802835,238.58056912395577,UP,7.80262600119684,1.1658250220073807,94.67005076142132,15.468940316686966,79.20111044473435,2.5508408772249354,1,1,0
27,RAB31,5.822211568947167,2.0766402114730152e-274,2.043602753563217e-272,273.68263874068543,271.68960352081825,UP,6.078449637513251,0.25623806856608417,79.94923857868021,3.5931790499390983,76.35605952874111,3.2100516396423124,1,1,0
28,PRRX1,5.785719916962266,1.2094765437814103e-269,1.1384855292551102e-267,268.91740254979493,266.94367248512316,UP,6.007707219679665,0.22198730271739786,78.42639593908629,2.8014616321559074,75.62493430693038,3.1509768724749225,1,1,0
29,PARD3,6.204769668969953,4.4269231404842686e-235,2.457509897217549e-233,234.35389801810547,232.6095047244426,UP,6.855898845300452,0.651129176330499,87.81725888324873,8.221680876979294,79.59557800626943,2.722529092268658,1,1,0
30,DGKB,5.891937051163606,4.203018292938752e-247,2.6763337071212937e-245,246.37643871979589,244.57245973614874,UP,6.275892960779994,0.38395590961638815,80.45685279187818,4.811205846528624,75.64564694534955,2.8413622824250595,1,1,0
31,NFIB,6.386798969368556,2.0339224711898542e-226,1.074010280518545e-224,225.69166560548217,223.96899156151252,UP,7.355192469701387,0.9683935003328308,90.35532994923858,12.545676004872108,77.80965394436647,2.5043673025612363,1,1,0
32,CSGALNACT1,5.785574674907232,1.87389916336368e-245,1.1591404824806765e-243,244.72725378269743,242.9358639263583,UP,6.144773345499138,0.3591986705919055,79.44162436548223,4.506699147381242,74.93492521810099,2.828914119649791,1,1,0
33,LRMDA,6.6296407107859325,1.5627147718766277e-212,7.198462725772125e-211,211.80612028257204,210.14276023981836,UP,7.952061260202094,1.3224205494161614,93.90862944162437,16.50426309378806,77.40436634783632,2.326221825030091,1,1,0
